,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT,GC3,CL3,NG3,HG3,C3,S3,SI3,SB3,XBW3,SM3,BO3,W3,KC3,CT3
42360,133.9113 ,76.9430 ,0.4304 ,213.4498 ,11.2602 ,203.7564 ,150.9099 ,104.7940 ,241.5157 ,668.2124 ,40.4618 ,9.3363 ,13.5445 ,20.8669 ,137.0522 ,287.7303 ,19.0524 ,337.7322 ,31.4062 ,194.9587 ,167.4843 ,182.3202 ,561.0721 ,390.0628 ,72.2381 ,33.2629 ,18.8017 ,55.0754 
42367,133.1508 ,80.6801 ,0.5072 ,216.2330 ,11.1449 ,199.2119 ,146.8404 ,102.9824 ,261.1341 ,647.5856 ,40.5673 ,9.4155 ,13.8059 ,21.1014 ,136.2623 ,301.7732 ,21.3426 ,342.0447 ,31.1111 ,190.7990 ,162.9893 ,179.7068 ,598.1965 ,379.2393 ,72.4017 ,33.4713 ,19.1503 ,55.6611 
42374,134.4474 ,77.1921 ,0.4964 ,212.0835 ,10.8528 ,197.2560 ,147.2937 ,101.5192 ,256.2743 ,638.7113 ,39.3016 ,9.1285 ,13.9821 ,20.7083 ,137.5619 ,292.4362 ,21.0117 ,335.8155 ,30.2258 ,188.6645 ,163.4796 ,177.3422 ,589.7042 ,373.4112 ,70.2042 ,32.4123 ,19.3827 ,54.6533 
42381,135.2799 ,65.4410 ,0.4784 ,198.2684 ,10.9681 ,201.2253 ,144.9743 ,97.8960 ,221.0209 ,661.0171 ,38.4710 ,9.5244 ,12.9988 ,20.3482 ,138.3518 ,251.9274 ,20.7185 ,314.3918 ,30.5369 ,192.0291 ,160.8775 ,171.4927 ,522.0372 ,385.1632 ,68.7234 ,33.7741 ,18.0891 ,53.5158 
42388,135.7412 ,61.3925 ,0.4460 ,200.1408 ,11.3063 ,203.2962 ,148.8751 ,102.7733 ,209.6681 ,650.7037 ,39.5917 ,9.3908 ,13.1466 ,20.6389 ,138.7977 ,237.3362 ,19.8011 ,316.9845 ,31.2719 ,193.0759 ,165.1440 ,178.9966 ,497.3897 ,380.1383 ,70.6011 ,33.2401 ,18.2714 ,53.7721 
42395,139.6672 ,65.2957 ,0.4566 ,206.2133 ,11.3524 ,201.6855 ,153.5456 ,97.6869 ,212.8150 ,647.3458 ,40.5277 ,9.5936 ,13.2660 ,20.2887 ,142.8365 ,257.3577 ,20.1682 ,325.9753 ,31.5000 ,192.2062 ,170.2119 ,173.6799 ,504.6388 ,377.2522 ,72.1772 ,33.9597 ,18.3780 ,53.2684 
42402,140.4898 ,62.0361 ,0.4285 ,207.9845 ,11.4523 ,203.9290 ,150.6463 ,90.5102 ,199.3311 ,658.6186 ,40.5937 ,9.4056 ,13.6240 ,20.5827 ,143.6647 ,254.9352 ,19.1753 ,328.7600 ,31.7281 ,194.5436 ,167.0663 ,164.1857 ,491.3225 ,383.1618 ,72.4090 ,33.2572 ,18.8273 ,53.6782 
42409,149.3889 ,58.0833 ,0.4428 ,206.4590 ,11.1008 ,198.6488 ,162.8671 ,93.5080 ,180.3740 ,631.3335 ,40.4762 ,9.0556 ,13.0469 ,19.3628 ,152.7738 ,240.6138 ,19.4089 ,325.6570 ,30.7742 ,189.8145 ,180.5574 ,168.3631 ,452.7132 ,368.0443 ,72.2699 ,31.9721 ,18.1038 ,51.1172 
42416,150.5854 ,59.6556 ,0.4061 ,207.8423 ,11.1552 ,202.0975 ,161.6758 ,92.4869 ,193.3745 ,635.2322 ,41.6586 ,9.1960 ,13.0651 ,19.5631 ,153.9611 ,248.5938 ,18.1406 ,327.9644 ,30.8986 ,192.9129 ,179.2176 ,166.7175 ,482.5763 ,369.8309 ,74.3328 ,32.4862 ,18.0962 ,51.2111 
42423,152.3801 ,61.4102 ,0.3797 ,213.1482 ,11.1249 ,199.9220 ,160.8547 ,97.3915 ,196.6213 ,629.0441 ,40.5726 ,8.9362 ,13.3164 ,18.9933 ,155.8203 ,254.9352 ,17.0892 ,336.0799 ,30.8572 ,191.1191 ,178.3438 ,174.4394 ,493.0954 ,366.8074 ,72.4322 ,31.8008 ,18.4313 ,49.7769 
42430,153.4021 ,66.0708 ,0.3688 ,216.8371 ,10.7912 ,196.4869 ,155.3385 ,100.8247 ,210.3967 ,622.3800 ,39.9577 ,8.7450 ,12.8139 ,18.3744 ,156.9155 ,271.5366 ,16.8889 ,342.0473 ,29.8825 ,187.8033 ,172.2623 ,180.3891 ,529.4590 ,362.9593 ,71.3428 ,31.0126 ,17.7763 ,47.9245 
42437,157.4055 ,70.2196 ,0.3598 ,224.5687 ,10.9353 ,202.5555 ,162.0127 ,104.1178 ,224.1562 ,649.2744 ,40.7427 ,9.1225 ,13.5900 ,18.6200 ,161.1052 ,288.3510 ,16.6979 ,354.4287 ,30.3343 ,193.5209 ,179.6849 ,187.1188 ,566.1783 ,378.0979 ,72.7568 ,32.3312 ,18.8285 ,48.5065 
42444,153.4333 ,69.5982 ,0.3881 ,225.7309 ,11.1780 ,204.2731 ,160.6547 ,107.3408 ,226.9144 ,638.3263 ,42.5090 ,9.3578 ,14.0366 ,19.0719 ,157.0556 ,283.2215 ,17.9361 ,356.7027 ,30.9728 ,195.0159 ,178.1966 ,192.9515 ,565.4594 ,372.5723 ,75.6317 ,33.2180 ,19.3953 ,49.3152 
42451,155.6871 ,75.7575 ,0.3865 ,231.3906 ,11.2235 ,208.4524 ,167.2237 ,116.1691 ,240.5164 ,644.9904 ,44.3931 ,9.1519 ,15.0361 ,19.1145 ,159.3988 ,305.9208 ,17.9280 ,365.6818 ,31.0546 ,199.0664 ,185.5081 ,206.0902 ,597.6506 ,376.7691 ,79.0383 ,32.5627 ,20.7550 ,49.3750 
42458,154.0933 ,69.9637 ,0.3953 ,223.7602 ,11.3145 ,209.7692 ,160.3600 ,111.1244 ,233.3923 ,650.2265 ,44.5501 ,9.3480 ,14.2321 ,18.7903 ,157.7815 ,287.3865 ,18.5746 ,354.1599 ,31.2182 ,200.5785 ,177.9409 ,201.4604 ,581.5144 ,380.1537 ,79.2669 ,33.1507 ,19.7033 ,48.7510 
42465,153.1096 ,65.5956 ,0.3899 ,216.0791 ,10.8216 ,207.1929 ,159.1283 ,102.5764 ,217.1582 ,639.5163 ,44.4716 ,9.2941 ,13.5006 ,19.2880 ,156.7627 ,271.3512 ,18.0735 ,342.4791 ,29.7462 ,198.6343 ,176.5808 ,187.5709 ,543.0231 ,375.0091 ,79.2898 ,32.9491 ,18.7568 ,49.8623 
42472,157.0070 ,76.8926 ,0.3984 ,216.7905 ,11.0032 ,214.4048 ,170.7601 ,98.8804 ,241.9986 ,678.4437 ,44.0783 ,8.8641 ,13.8866 ,20.1215 ,160.8123 ,313.3485 ,18.3645 ,342.9558 ,30.0937 ,204.7370 ,189.4370 ,182.6908 ,611.0636 ,396.2642 ,78.5810 ,31.4705 ,19.2226 ,51.0932 
42479,156.1852 ,75.1327 ,0.4186 ,224.6549 ,11.7216 ,225.7486 ,178.6768 ,106.3111 ,235.0998 ,726.3636 ,45.5169 ,9.5516 ,14.0583 ,20.8172 ,159.9603 ,306.6844 ,19.1970 ,355.4313 ,31.9133 ,215.1602 ,198.2364 ,195.9547 ,596.5125 ,421.3099 ,81.1874 ,33.8396 ,19.4704 ,52.6490 
42486,154.8279 ,77.8557 ,0.4196 ,226.1650 ,11.6539 ,233.1242 ,180.1996 ,110.6545 ,247.4834 ,770.4786 ,44.4007 ,9.4260 ,13.8220 ,21.0680 ,158.6011 ,317.9300 ,19.4314 ,357.8946 ,31.7906 ,217.9685 ,199.9568 ,204.2133 ,625.8586 ,439.1804 ,79.3355 ,33.4196 ,19.1399 ,53.6748 
42493,160.8547 ,77.0232 ,0.4123 ,223.3964 ,11.4282 ,233.7482 ,183.7702 ,112.0334 ,237.8396 ,806.3367 ,42.0645 ,9.0974 ,13.1075 ,20.8139 ,164.8638 ,314.5980 ,19.3749 ,353.6831 ,31.1977 ,218.2385 ,203.9555 ,206.8410 ,606.5926 ,454.2078 ,75.6317 ,32.3442 ,18.2010 ,53.2987 
42500,157.4966 ,78.6535 ,0.4180 ,210.6611 ,11.4658 ,246.0030 ,179.4960 ,110.4477 ,234.3170 ,848.5644 ,43.4014 ,8.9139 ,14.1517 ,20.1009 ,161.5101 ,321.3116 ,19.2288 ,333.8891 ,31.2758 ,230.6059 ,199.2280 ,205.0892 ,602.8426 ,481.4197 ,77.7122 ,31.7347 ,19.5944 ,52.0677 
42507,159.0161 ,84.9666 ,0.3997 ,210.3088 ,11.9473 ,245.1520 ,181.1553 ,115.9632 ,256.6419 ,870.7399 ,42.5448 ,9.3100 ,14.5859 ,20.5300 ,163.0853 ,343.9820 ,18.4251 ,332.7481 ,32.5717 ,230.5519 ,201.0578 ,213.9735 ,653.3267 ,490.3549 ,76.3404 ,32.7713 ,20.2359 ,52.6319 
42514,153.1377 ,84.3249 ,0.3926 ,208.0436 ,11.9623 ,239.3650 ,170.6955 ,114.5154 ,259.4443 ,917.4498 ,40.0918 ,8.9670 ,13.3878 ,20.7974 ,157.1783 ,342.2036 ,18.6775 ,329.1854 ,32.4910 ,222.3430 ,189.5906 ,212.2216 ,657.9911 ,489.6780 ,72.0650 ,31.9455 ,18.6651 ,53.3842 
42521,151.3108 ,85.1574 ,0.4186 ,210.9632 ,12.1805 ,244.7548 ,167.9651 ,120.5824 ,252.5871 ,935.6148 ,41.2988 ,8.9767 ,13.3603 ,21.1043 ,155.3744 ,346.1024 ,19.6294 ,334.0939 ,32.9549 ,228.0676 ,186.6022 ,220.9808 ,651.3147 ,503.7578 ,74.0998 ,31.9617 ,18.6061 ,54.3245 
42528,154.9770 ,87.3427 ,0.4526 ,206.4831 ,12.8727 ,258.9953 ,172.1658 ,130.9929 ,248.4697 ,962.0366 ,41.9088 ,9.8366 ,14.5309 ,21.7348 ,159.1346 ,356.2255 ,20.5957 ,327.0479 ,34.9515 ,241.2451 ,191.2470 ,239.2499 ,660.6891 ,532.0527 ,75.4488 ,34.8438 ,20.1769 ,56.2820 
42535,160.0849 ,84.0693 ,0.4718 ,205.3773 ,13.1694 ,265.3830 ,182.9676 ,133.3938 ,239.2583 ,970.0719 ,42.2553 ,9.4105 ,14.8511 ,21.0218 ,164.3938 ,344.8028 ,20.8625 ,325.1478 ,36.0205 ,248.2659 ,203.2238 ,243.8557 ,643.1292 ,544.9140 ,76.0432 ,33.5646 ,20.6120 ,54.6322 
42542,158.1462 ,85.5790 ,0.4932 ,212.7607 ,11.9919 ,256.4927 ,181.9101 ,132.8443 ,249.0281 ,943.5606 ,40.6545 ,8.9331 ,15.2737 ,21.1796 ,162.4502 ,351.4375 ,21.5981 ,336.4690 ,32.9751 ,239.9490 ,202.0539 ,243.6063 ,664.1645 ,530.0219 ,73.1624 ,31.9455 ,21.1725 ,55.0425 
42549,163.7885 ,82.4239 ,0.5064 ,218.5368 ,11.5894 ,258.6864 ,187.3023 ,136.9656 ,236.7029 ,937.2943 ,40.3496 ,8.6448 ,15.2357 ,21.6632 ,168.2937 ,340.0832 ,22.0524 ,345.8901 ,31.8053 ,242.0012 ,208.0076 ,249.8399 ,634.7151 ,526.5020 ,72.6137 ,30.8931 ,21.1283 ,56.2991 
42556,168.8591 ,80.2187 ,0.4836 ,219.3404 ,10.4566 ,248.7569 ,208.4312 ,143.3537 ,224.5803 ,911.0240 ,39.7906 ,8.1958 ,15.7721 ,21.4494 ,173.5021 ,331.8068 ,21.3096 ,347.1568 ,28.8809 ,232.7121 ,231.4632 ,261.0602 ,616.2407 ,511.7453 ,71.6077 ,29.3711 ,21.8878 ,55.7435 
42563,165.9643 ,80.6936 ,0.4734 ,222.3038 ,10.5013 ,251.0084 ,211.1954 ,135.4545 ,224.1907 ,906.2038 ,39.7906 ,8.2903 ,15.9726 ,23.2815 ,170.5803 ,334.6158 ,21.1377 ,351.9070 ,29.0624 ,234.8307 ,234.6022 ,248.9672 ,620.8664 ,509.5407 ,71.6091 ,29.8568 ,22.1607 ,60.5049 
42570,165.6042 ,77.0974 ,0.4715 ,227.3264 ,10.1882 ,237.3264 ,209.4782 ,132.9817 ,215.8389 ,857.5194 ,39.6127 ,7.9027 ,15.8805 ,24.1005 ,170.2119 ,321.6146 ,21.0084 ,359.5864 ,28.1145 ,222.1405 ,232.7142 ,244.6037 ,602.2292 ,481.3588 ,71.3086 ,28.6587 ,22.0501 ,62.6334 
42577,164.1705 ,72.8058 ,0.4694 ,223.5594 ,9.9125 ,224.8569 ,206.0859 ,134.0807 ,209.3569 ,815.3424 ,38.2152 ,7.8460 ,15.3441 ,24.3242 ,168.7383 ,305.6039 ,20.9387 ,353.9654 ,27.3885 ,210.6822 ,229.0076 ,246.3491 ,574.3394 ,457.0312 ,68.8779 ,28.6263 ,21.3495 ,63.2147 
42584,169.6457 ,67.0213 ,0.4792 ,221.9020 ,9.6665 ,220.0653 ,216.7446 ,130.8523 ,204.3707 ,787.3850 ,38.7996 ,7.5860 ,15.3062 ,24.3341 ,174.3659 ,284.3230 ,21.0275 ,351.6695 ,26.9448 ,206.3042 ,241.0423 ,242.8583 ,546.3128 ,442.5440 ,69.9002 ,27.7196 ,21.3274 ,63.2404 
42591,166.4446 ,72.5049 ,0.4616 ,215.9173 ,9.6137 ,228.1474 ,207.8523 ,140.0566 ,210.8564 ,803.2918 ,40.2098 ,7.8679 ,15.2896 ,24.0282 ,171.0675 ,303.9361 ,20.5010 ,342.3309 ,26.8337 ,213.3305 ,231.3277 ,259.5642 ,576.5268 ,451.4277 ,72.4217 ,28.3168 ,21.3533 ,62.4950 
42598,167.7053 ,78.4853 ,0.4588 ,218.0206 ,9.7465 ,232.5926 ,208.0874 ,139.1637 ,226.4696 ,800.8817 ,42.9667 ,7.9146 ,14.8671 ,22.5644 ,172.3346 ,328.0189 ,20.4820 ,345.4116 ,27.1738 ,217.7085 ,231.5646 ,258.5668 ,620.4579 ,450.4710 ,77.3513 ,28.2334 ,20.7636 ,58.6777 
42605,166.3705 ,79.8447 ,0.4735 ,212.4252 ,9.7465 ,234.0359 ,198.4387 ,142.3920 ,234.3042 ,791.7233 ,43.6019 ,7.6985 ,15.5537 ,22.5118 ,170.9668 ,333.6226 ,20.5390 ,336.5852 ,27.1543 ,219.2759 ,221.0127 ,263.8030 ,637.0459 ,445.9608 ,78.4418 ,27.7554 ,21.7088 ,58.7032 
42612,162.7121 ,76.9621 ,0.4776 ,207.4793 ,9.1252 ,219.5457 ,194.3586 ,140.9496 ,227.2864 ,744.0029 ,42.1028 ,7.0637 ,15.4269 ,21.8046 ,167.1422 ,321.8147 ,20.7928 ,328.7833 ,25.4914 ,206.1421 ,216.3473 ,261.9329 ,619.3186 ,419.7198 ,75.7384 ,25.5967 ,21.5356 ,56.6224 
42619,167.3469 ,74.4562 ,0.4602 ,208.7282 ,9.4936 ,221.6240 ,209.6071 ,138.8889 ,218.1683 ,747.3771 ,42.0901 ,7.1762 ,16.2402 ,22.7749 ,171.8913 ,311.8080 ,20.2155 ,330.5959 ,26.5087 ,208.3040 ,233.2349 ,259.9382 ,596.0315 ,422.3165 ,75.7839 ,25.8588 ,22.6322 ,58.9325 
42626,163.6019 ,74.4890 ,0.4840 ,209.9772 ,9.5370 ,217.9870 ,197.5020 ,139.7809 ,224.9361 ,737.7366 ,40.4639 ,7.2213 ,15.6751 ,22.0053 ,168.0921 ,312.3727 ,20.9120 ,332.2509 ,26.6652 ,205.2570 ,219.7917 ,261.3096 ,607.1896 ,418.6022 ,72.9327 ,26.0130 ,21.8747 ,56.9961 
42633,162.9222 ,72.1468 ,0.5035 ,216.3220 ,9.8404 ,228.5515 ,200.6453 ,151.2735 ,220.9354 ,754.8485 ,43.3097 ,7.3113 ,16.5624 ,23.2881 ,167.3829 ,303.0840 ,21.6107 ,342.6534 ,27.4477 ,215.0165 ,223.2705 ,283.0022 ,595.3476 ,430.5272 ,77.8716 ,26.3214 ,23.0723 ,60.1555 
42640,164.4300 ,73.1623 ,0.4939 ,216.9215 ,9.5876 ,219.9498 ,199.4796 ,156.2049 ,227.1364 ,722.0709 ,42.3696 ,7.2753 ,16.2350 ,22.9394 ,168.9532 ,305.4274 ,21.3153 ,343.8355 ,26.7434 ,207.9606 ,222.0956 ,292.2279 ,603.8127 ,414.7645 ,76.2930 ,26.2751 ,22.6539 ,59.6544 
42647,156.9278 ,79.7464 ,0.4800 ,216.5218 ,10.0644 ,222.4899 ,185.0117 ,155.0054 ,249.9734 ,738.2187 ,42.0520 ,7.1222 ,15.5748 ,22.9164 ,161.2281 ,332.2467 ,21.0391 ,343.2050 ,28.0346 ,210.2767 ,205.9913 ,289.9838 ,664.7524 ,423.5368 ,75.7743 ,25.7200 ,21.7593 ,59.5355 
42654,155.2222 ,83.0683 ,0.5245 ,218.3703 ,9.9849 ,220.4354 ,182.2430 ,155.2053 ,247.3196 ,723.8498 ,42.3831 ,7.3338 ,15.9286 ,22.0842 ,159.5032 ,342.6619 ,22.4970 ,346.2785 ,27.7999 ,208.6070 ,202.9502 ,290.3578 ,672.9072 ,416.5464 ,76.4057 ,26.2135 ,22.2499 ,57.5142 
42661,156.0874 ,82.0801 ,0.5368 ,210.3769 ,10.2234 ,224.8325 ,183.5857 ,153.4060 ,249.2102 ,731.4300 ,44.5230 ,7.5634 ,16.7684 ,23.4032 ,160.4910 ,339.2770 ,23.1135 ,333.6694 ,28.4455 ,212.7543 ,204.5629 ,286.9917 ,677.8710 ,419.8360 ,80.1944 ,27.1386 ,23.4042 ,60.6735 
42668,157.4099 ,81.2134 ,0.4892 ,213.6742 ,10.0933 ,229.6442 ,185.0638 ,152.8063 ,247.9254 ,742.9486 ,45.4304 ,7.2798 ,17.3757 ,22.5282 ,161.7415 ,337.0637 ,21.1804 ,338.7918 ,28.0933 ,217.4942 ,206.1411 ,285.8697 ,675.1675 ,426.5523 ,81.6829 ,26.3214 ,24.2267 ,58.6182 
42675,159.1896 ,75.8206 ,0.4540 ,222.7167 ,10.0861 ,227.5821 ,191.7044 ,141.2108 ,241.1841 ,747.0281 ,44.2206 ,7.4599 ,17.0536 ,22.4329 ,163.6109 ,314.9313 ,19.8382 ,353.0559 ,27.9955 ,215.4474 ,213.5827 ,264.1770 ,649.4621 ,429.1565 ,79.5404 ,26.6144 ,23.8082 ,58.3125 
42682,157.5165 ,73.2044 ,0.4145 ,237.7773 ,10.2337 ,231.7064 ,191.0540 ,146.4088 ,227.4346 ,762.1462 ,44.8255 ,7.4735 ,17.6977 ,22.6096 ,161.9183 ,305.8883 ,18.3603 ,376.7717 ,28.3803 ,219.3757 ,212.8874 ,273.8553 ,619.1971 ,436.7457 ,80.6893 ,26.6464 ,24.7067 ,58.8896 
42689,151.2816 ,74.4563 ,0.4256 ,250.1645 ,9.8436 ,226.7228 ,177.3005 ,140.9443 ,223.1963 ,749.4278 ,43.4266 ,7.2266 ,17.0817 ,22.9799 ,155.3880 ,309.4735 ,18.9508 ,396.3451 ,27.3184 ,215.1120 ,197.4967 ,263.9651 ,610.1001 ,430.8624 ,78.2742 ,25.7210 ,23.8792 ,59.8146 
42696,149.6423 ,77.0885 ,0.4573 ,254.2933 ,10.1184 ,236.0025 ,173.0808 ,131.6146 ,235.8946 ,785.6633 ,43.8173 ,7.3733 ,16.7252 ,23.5537 ,153.7207 ,323.9989 ,19.8811 ,403.1081 ,28.0080 ,223.6694 ,192.8480 ,247.1709 ,638.9635 ,452.2760 ,78.9697 ,26.2565 ,23.3809 ,61.3205 
42703,146.7705 ,72.5945 ,0.4890 ,259.6657 ,9.8365 ,238.8667 ,173.1325 ,131.0149 ,229.8040 ,777.9842 ,46.1487 ,7.0540 ,15.8158 ,23.2472 ,150.8156 ,306.3654 ,20.9936 ,411.5226 ,27.3184 ,226.1831 ,192.9169 ,245.1197 ,623.5491 ,447.6387 ,83.0528 ,25.1259 ,22.1207 ,60.3614 
42710,144.2191 ,81.7431 ,0.5362 ,266.6299 ,10.1606 ,240.0696 ,173.8565 ,130.0153 ,256.2852 ,772.4649 ,47.6609 ,7.0195 ,14.6739 ,23.2570 ,148.1504 ,343.4084 ,21.8589 ,422.5321 ,28.1421 ,227.7876 ,193.6285 ,243.3248 ,687.1334 ,445.5928 ,85.7000 ,24.9474 ,20.5472 ,60.3698 
42717,142.8510 ,84.8105 ,0.5158 ,258.5216 ,10.1747 ,235.6621 ,175.5837 ,123.9510 ,259.2311 ,757.1037 ,46.3390 ,7.2050 ,14.7618 ,23.4885 ,146.7484 ,354.5720 ,21.7287 ,409.8711 ,28.1805 ,224.2042 ,195.5224 ,234.9918 ,695.9966 ,440.0007 ,83.5014 ,25.4829 ,20.6612 ,60.7400 
42724,139.7204 ,83.8511 ,0.4901 ,248.9706 ,9.8717 ,230.2778 ,166.6892 ,121.6186 ,265.4126 ,741.2370 ,45.4757 ,6.9591 ,14.8651 ,22.6082 ,143.5352 ,351.6542 ,20.8700 ,394.6936 ,27.3567 ,219.2837 ,185.5937 ,231.5304 ,707.9042 ,430.9988 ,81.9759 ,24.7540 ,20.8036 ,58.6957 
42731,140.3613 ,84.7795 ,0.5534 ,250.2640 ,10.0056 ,232.2048 ,165.3654 ,123.5512 ,273.1069 ,761.6032 ,44.2872 ,7.0670 ,13.8679 ,22.7386 ,144.1778 ,355.5869 ,22.8997 ,396.7383 ,27.6824 ,220.8347 ,184.1130 ,234.6072 ,719.1567 ,442.0466 ,79.9568 ,25.0813 ,19.4366 ,59.0322 
42738,143.2208 ,82.4585 ,0.4950 ,247.6275 ,10.0268 ,225.5736 ,169.7092 ,136.6793 ,266.8604 ,739.1056 ,43.5491 ,7.0152 ,14.1986 ,23.4037 ,147.1138 ,347.6582 ,21.3319 ,392.4917 ,27.7015 ,214.6841 ,188.9683 ,257.9397 ,705.4764 ,429.6349 ,78.6331 ,24.8730 ,19.8922 ,60.6727 
42745,146.1172 ,79.9982 ,0.4888 ,259.9144 ,10.0972 ,229.8244 ,174.2495 ,136.4794 ,255.9777 ,751.8938 ,44.5875 ,7.3646 ,15.2629 ,23.8635 ,150.1254 ,338.0059 ,21.1891 ,412.1130 ,27.9940 ,218.7760 ,194.0982 ,260.3787 ,682.8420 ,436.4641 ,80.5172 ,26.1749 ,21.3628 ,61.9529 
42752,149.4854 ,82.4121 ,0.5082 ,261.1580 ,10.3016 ,242.4066 ,177.3523 ,138.1454 ,264.7944 ,826.0175 ,44.4874 ,7.4811 ,15.4903 ,23.5113 ,153.6032 ,347.2184 ,22.1854 ,414.1486 ,28.5676 ,230.2172 ,197.5426 ,263.7024 ,703.3085 ,474.4057 ,80.3057 ,26.6828 ,21.6848 ,61.0656 
42759,149.2026 ,82.2883 ,0.4917 ,269.4653 ,10.2382 ,239.9695 ,177.7349 ,137.1458 ,260.5650 ,812.2821 ,44.1371 ,7.3646 ,15.7435 ,23.9874 ,153.3260 ,344.7262 ,21.7281 ,427.2476 ,28.3797 ,228.1982 ,197.9315 ,265.5300 ,702.3348 ,471.5601 ,79.7037 ,26.2652 ,22.0354 ,62.6952 
42766,148.9321 ,81.7158 ,0.4652 ,271.3556 ,10.1395 ,232.2615 ,181.4375 ,136.2795 ,252.1550 ,792.3894 ,42.3481 ,7.2611 ,15.4541 ,24.4341 ,153.0362 ,340.8011 ,20.9596 ,430.9341 ,28.0977 ,221.4505 ,202.1292 ,263.7024 ,690.6889 ,460.8551 ,76.6939 ,25.7612 ,21.6497 ,63.6479 
42773,151.9688 ,80.7255 ,0.4671 ,261.8544 ,10.3861 ,236.3989 ,183.6405 ,138.0788 ,241.9718 ,795.4681 ,42.9111 ,7.4337 ,14.7359 ,24.4830 ,156.1611 ,336.6890 ,21.2581 ,416.8939 ,28.8119 ,225.5948 ,204.6112 ,265.3995 ,678.0694 ,464.5138 ,77.7195 ,26.2220 ,20.6819 ,64.3081 
42780,150.6533 ,82.2190 ,0.4404 ,272.6771 ,10.5453 ,236.9506 ,185.0265 ,135.9040 ,252.1694 ,804.2505 ,42.6970 ,7.7768 ,14.8360 ,25.0086 ,154.8184 ,341.2995 ,20.4324 ,434.0716 ,29.2066 ,226.2855 ,206.1553 ,262.5275 ,692.7533 ,469.7985 ,77.2513 ,27.3884 ,20.7941 ,65.7957 
42787,152.3130 ,82.9634 ,0.3977 ,272.9246 ,10.4003 ,232.7434 ,186.2217 ,138.3725 ,246.9009 ,799.5733 ,40.8854 ,7.5461 ,15.4358 ,24.2739 ,156.5277 ,342.4210 ,18.6604 ,434.5422 ,28.8495 ,222.3538 ,207.5164 ,266.9660 ,682.2759 ,467.6304 ,74.0632 ,26.7404 ,21.6146 ,64.1075 
42794,154.1572 ,82.6899 ,0.4098 ,268.6192 ,10.3243 ,232.4068 ,190.2915 ,128.2981 ,247.9744 ,786.7109 ,42.1014 ,7.4454 ,14.4955 ,24.4921 ,158.3878 ,342.6702 ,19.2257 ,427.7182 ,28.6428 ,221.9819 ,212.0000 ,248.8202 ,685.7424 ,459.9066 ,76.2257 ,26.4092 ,20.3242 ,64.7510 
42801,149.5099 ,81.4898 ,0.4171 ,259.1670 ,10.3865 ,230.0507 ,180.6785 ,122.7606 ,241.0956 ,774.7839 ,41.8533 ,7.6593 ,14.3024 ,25.0343 ,153.6747 ,338.4335 ,19.5686 ,413.1289 ,28.8119 ,219.9097 ,201.3171 ,240.3347 ,668.5657 ,452.9958 ,75.8021 ,27.1580 ,20.0577 ,66.0130 
42808,147.8295 ,73.4532 ,0.4274 ,260.8001 ,10.0067 ,224.2167 ,174.3626 ,121.1593 ,226.2646 ,765.1956 ,40.0789 ,7.2231 ,14.3583 ,24.7520 ,151.9779 ,306.8933 ,19.7940 ,415.5534 ,27.8195 ,215.0544 ,194.3199 ,235.5983 ,624.8003 ,449.3680 ,72.6823 ,25.6910 ,20.1392 ,65.4696 
42815,153.1994 ,73.2861 ,0.4505 ,259.1670 ,9.9790 ,224.7216 ,181.1628 ,115.3549 ,228.3974 ,761.9215 ,41.1212 ,7.1560 ,14.7140 ,24.6525 ,157.4829 ,307.2024 ,20.7621 ,413.4456 ,27.7826 ,215.8653 ,201.9892 ,226.6516 ,628.4648 ,449.3680 ,74.3342 ,25.5655 ,20.6363 ,65.3387 
42822,154.3273 ,73.4836 ,0.4536 ,264.8581 ,9.8823 ,218.1022 ,188.0557 ,117.1563 ,231.1376 ,737.3660 ,40.2898 ,7.1224 ,14.1143 ,24.6653 ,158.6266 ,307.4497 ,21.0469 ,422.2672 ,27.5611 ,210.2430 ,209.6357 ,230.4118 ,633.4836 ,437.7927 ,72.7924 ,25.2447 ,19.8216 ,65.3474 
42829,154.2782 ,77.5247 ,0.4702 ,258.5237 ,10.0274 ,210.4170 ,188.7872 ,107.8158 ,243.1861 ,720.5280 ,38.9994 ,7.1644 ,14.0025 ,24.0141 ,158.5889 ,323.7712 ,21.7493 ,412.8210 ,27.9303 ,205.2153 ,210.4448 ,215.8895 ,665.1897 ,430.9027 ,70.7661 ,25.3563 ,19.6628 ,63.6895 
42836,156.2153 ,81.1161 ,0.4503 ,258.1318 ,10.1192 ,210.7676 ,188.0704 ,111.7121 ,248.5644 ,723.4613 ,38.5420 ,7.2787 ,14.2463 ,24.0100 ,160.5447 ,336.8160 ,20.9899 ,411.8062 ,28.1149 ,205.1072 ,209.6585 ,219.5201 ,685.1055 ,430.7649 ,70.0834 ,25.7189 ,19.9804 ,64.0124 
42843,158.6550 ,79.7293 ,0.4528 ,249.9629 ,9.9736 ,212.0547 ,188.2884 ,112.2729 ,242.7069 ,730.5955 ,38.6459 ,7.1154 ,14.5553 ,24.5804 ,162.9901 ,331.9319 ,21.1292 ,398.9250 ,27.7457 ,206.8912 ,209.9206 ,219.7794 ,672.0806 ,437.6549 ,70.2596 ,25.1471 ,20.4154 ,64.9286 
