,SA,BR,ID,IN,MY,MX,KR,RU,TW,CN
2009-05-14,962.1679,431000000000.0,4414.145,606.737,611.6015,32523.94,532.1096,692.2692,334.6126,69.852
2009-05-15,977.5983,427000000000.0,4348.3003,620.4871,614.4484,32339.922,537.6238,691.4751,341.5464,70.8797
2009-05-18,978.5796,448000000000.0,4495.3867,731.2319,612.906,33337.684,536.5216,703.1418,346.8429,71.9225
2009-05-19,998.3722,448000000000.0,4748.5386,724.488,618.8507,33785.664,553.6999,724.2237,352.2689,73.8698
2009-05-20,1011.7871,449000000000.0,4726.9697,716.7493,631.4837,33826.477,557.0318,759.3121,354.8538,73.7829
2009-05-21,982.4334,440000000000.0,4726.9697,702.803,627.8125,33183.285,551.1755,713.6484,354.6948,73.0605
2009-05-22,1006.8903,444000000000.0,4683.8286,711.3059,634.5547,33600.44,542.4448,732.4459,354.0619,72.1737
2009-05-25,1013.8671,446000000000.0,4695.105,715.2459,640.704,33679.055,540.7727,727.5724,351.4584,72.5863
2009-05-26,1000.6173,455000000000.0,4607.141,698.2613,638.9798,34352.664,529.7626,720.8689,349.9266,71.9929
2009-05-27,1005.6046,454000000000.0,4726.855,725.9199,635.0084,34303.62,527.3872,730.7827,362.07,75.3993
2009-05-28,1002.0774,464000000000.0,4748.1426,732.3507,632.1695,34628.996,541.8895,744.1966,362.07,75.3993
2009-05-29,1011.5019,464000000000.0,4749.552,745.3191,631.0081,34109.44,542.7092,775.7766,362.07,77.0855
2009-06-01,1034.9752,476000000000.0,4984.963,759.3833,642.0447,35345.22,549.319,833.2908,365.7345,80.9386
2009-06-02,1034.8372,469000000000.0,5005.5264,759.8737,643.2642,35288.83,547.765,826.7147,366.7984,78.9138
2009-06-03,1016.6938,453000000000.0,5056.4756,759.7132,636.3575,34546.367,547.2168,762.0126,363.8714,80.1449
2009-06-04,1019.4971,463000000000.0,5123.2847,767.9198,642.7767,34658.844,533.7279,770.4864,356.0588,79.3312
2009-06-05,1016.3404,462000000000.0,5239.2485,772.6498,650.6074,34880.543,540.0088,788.563,354.6689,80.5863
2009-06-08,1006.8629,464000000000.0,5140.089,749.2979,649.503,35018.66,539.573,768.4545,347.161,79.44
2009-06-09,1014.3559,460000000000.0,5249.4927,773.0085,648.3677,35280.2,531.5141,763.9127,336.415,78.3493
2009-06-10,1017.9127,463000000000.0,5264.995,790.5511,654.9799,35424.82,549.8682,779.3009,340.6192,81.715
2009-06-11,1006.2099,463000000000.0,5172.3813,787.9932,659.0992,35631.08,551.5479,786.5284,345.56,82.0632
2009-06-12,1006.627,465000000000.0,5180.4087,781.7269,658.2972,35829.676,555.3681,785.9383,337.5579,81.8604
2009-06-15,1003.4303,453000000000.0,5149.4585,763.5265,662.7074,34941.18,549.2115,743.7243,325.9492,80.1527
2009-06-16,1003.4303,446000000000.0,5029.415,770.0091,651.0625,34169.523,543.5735,752.8317,325.8175,78.4432
2009-06-17,980.854,443000000000.0,4975.053,744.6832,649.9274,33889.285,541.1652,708.259,324.0154,78.3814
2009-06-18,985.4876,442000000000.0,4787.5176,730.2666,639.9829,34184.984,534.0262,698.9576,321.5828,77.0339
2009-06-19,986.5951,445000000000.0,4903.29,743.7074,644.0001,34111.375,537.5252,699.2605,325.6371,77.6066
2009-06-22,959.8335,430000000000.0,4904.184,732.8826,636.1322,32739.957,545.079,644.996,332.0562,78.3622
2009-06-23,957.4565,431000000000.0,4778.321,732.2664,633.5554,32955.168,531.3571,631.4614,323.8061,76.008
2009-06-24,975.2595,429000000000.0,4983.119,737.8542,642.136,33328.844,533.7617,674.3694,333.9743,77.8109
2009-06-25,976.4812,443000000000.0,5114.17,732.5819,653.1502,34122.914,545.0393,659.4699,338.2922,79.3574
2009-06-26,987.8717,443000000000.0,5082.537,756.3596,655.1388,34541.242,546.4295,662.8052,338.6332,81.2148
2009-06-29,985.6151,449000000000.0,5066.0137,760.7817,655.4804,34667.465,544.9282,682.5965,334.4079,81.1328
2009-06-30,983.5886,443000000000.0,5030.4414,741.3421,654.3729,34444.61,545.3628,671.88,337.3408,80.2457
2009-07-01,1005.6366,442000000000.0,5142.787,749.7668,657.4753,34799.0,554.3435,703.1528,344.9081,80.2617
2009-07-02,989.3015,438000000000.0,5188.815,752.079,661.0498,34180.35,554.759,674.6056,349.551,80.0764
2009-07-03,991.8274,436000000000.0,5224.363,764.6494,658.2043,34160.633,557.7879,670.4761,349.1662,80.2638
2009-07-06,969.8884,432000000000.0,5126.353,721.3097,655.4243,33866.81,563.7658,635.4617,347.7802,79.3574
2009-07-07,981.9723,422000000000.0,5297.5083,725.2211,655.6606,33260.582,566.2485,635.3983,351.8503,78.4181
2009-07-08,984.2875,420000000000.0,5297.5083,705.2499,654.6992,33574.05,565.0408,615.5176,349.5781,77.6006
2009-07-09,989.8798,420000000000.0,5303.0063,706.4768,654.9206,33849.754,565.1284,614.589,354.1184,78.1735
2009-07-10,996.8065,421000000000.0,5239.1025,693.2044,655.486,33943.97,564.3447,597.8844,356.1609,77.7342
2009-07-13,994.0141,421000000000.0,5147.1133,688.7276,652.8571,34370.695,544.7119,603.8441,344.5196,75.6417
2009-07-14,1016.3346,418000000000.0,5235.9575,714.714,661.7851,34877.758,549.3642,613.5827,350.8823,78.2465
2009-07-15,1042.2032,437000000000.0,5439.3306,736.7304,671.2577,36001.992,565.2524,651.3209,357.8933,79.8466
2009-07-16,1040.2051,441000000000.0,5416.25,738.6312,678.4481,36581.83,571.1387,651.966,361.4465,80.2
2009-07-17,1040.5867,443000000000.0,5388.336,761.5728,685.3082,36358.617,573.775,671.8976,364.9134,81.9049
2009-07-20,1051.1014,453000000000.0,5388.336,785.6172,697.0612,37167.523,589.7402,689.4639,369.5936,84.8866
2009-07-21,1055.0729,453000000000.0,5497.5522,779.5712,695.4435,36881.336,594.7251,699.9788,370.1806,84.6407
2009-07-22,1049.3688,450000000000.0,5429.543,766.273,702.5722,37454.45,596.6618,686.307,371.6052,83.7483
2009-07-23,1053.2439,460000000000.0,5528.7075,788.2288,706.0468,38164.4,596.4132,725.4157,371.9708,85.8499
2009-07-24,1050.6708,461000000000.0,5612.979,796.0854,707.9599,37834.53,598.5819,717.5463,372.0828,86.9362
2009-07-27,1048.4547,462000000000.0,5674.2095,795.502,708.6588,38020.5,608.7276,723.6918,375.6129,88.7855
2009-07-28,1036.6653,460000000000.0,5749.62,793.3734,718.7752,37944.758,609.6601,697.3536,382.0401,90.6537
2009-07-29,1026.9866,453000000000.0,5708.739,785.4991,714.2865,37340.867,609.0711,684.0943,377.69,87.8318
2009-07-30,1040.1896,459000000000.0,5969.8677,795.7284,712.6702,37895.16,614.2018,726.7346,374.9418,87.6714
2009-07-31,1049.5265,462000000000.0,6087.6562,808.234,723.3746,38243.06,623.6478,732.3585,378.5707,88.9388
2009-08-03,1072.1909,472000000000.0,6130.5938,823.0302,723.1068,39268.38,625.7867,766.186,377.219,90.8621
2009-08-04,1073.6764,470000000000.0,6176.0513,818.0944,728.5935,39583.87,627.3764,765.4762,371.9667,89.8672
2009-08-05,1072.3635,474000000000.0,6042.47,822.1348,728.3569,39719.355,624.5515,755.3713,366.4745,88.5317
2009-08-06,1081.3011,470000000000.0,6179.526,802.4997,731.0973,39246.168,625.8303,759.6874,368.5051,89.9747
2009-08-07,1088.551,474000000000.0,6176.737,784.4834,731.0523,39741.473,628.9282,775.898,368.5051,87.3877
2009-08-10,1088.551,477000000000.0,6310.5366,779.0095,732.725,39944.914,627.6721,764.0188,369.3302,89.5091
2009-08-11,1082.0659,466000000000.0,6332.4834,783.3931,731.8536,39359.082,628.0428,741.3344,370.4075,90.0338
2009-08-12,1074.0721,471000000000.0,6157.623,779.5662,726.9466,39665.613,620.9221,749.4402,369.8563,87.3405
2009-08-13,1083.9738,474000000000.0,6299.667,804.0142,730.0026,39830.992,620.888,757.9237,377.5406,88.9985
2009-08-14,1079.013,471000000000.0,6264.8057,799.8288,732.5007,39409.04,633.9954,737.3108,378.7495,88.8539
2009-08-17,1053.6248,460000000000.0,6264.8057,765.8543,719.9256,38754.418,615.7358,708.2398,371.16,85.02
2009-08-18,1066.0533,464000000000.0,6098.86,777.311,716.5309,39136.008,619.2401,706.8394,365.2068,85.2316
2009-08-19,1062.967,468000000000.0,5940.6426,764.983,711.1725,39247.49,619.2652,707.9822,365.1825,83.9115
2009-08-20,1074.6719,473000000000.0,6060.751,775.8826,716.6571,39962.348,631.6451,729.6027,363.2599,85.4043
2009-08-21,1089.8478,479000000000.0,6095.383,789.5844,717.0601,40440.625,635.1838,765.0979,358.5798,84.8855
2009-08-24,1102.8787,479000000000.0,6215.1562,809.5725,724.584,40315.344,649.8529,776.2863,369.3799,86.4919
2009-08-25,1104.2172,478000000000.0,6231.6094,813.9393,721.2201,40613.457,645.7148,773.1146,367.9423,86.0873
2009-08-26,1101.4984,479000000000.0,6228.237,820.0286,722.4432,40890.875,649.3095,761.2886,363.9536,85.8987
2009-08-27,1102.1108,478000000000.0,6171.463,819.7157,725.4193,41118.004,643.1213,747.6889,362.2231,84.8668
2009-08-28,1110.8007,478000000000.0,6243.531,826.198,723.0842,41287.387,647.2409,769.1586,369.9016,84.0111
2009-08-31,1101.9772,468000000000.0,6137.5415,814.048,723.0842,40470.492,641.6169,754.7394,369.7354,82.6931
2009-09-01,1094.0981,463000000000.0,6098.004,806.765,720.206,39926.945,655.8383,755.9107,381.099,83.2879
2009-09-02,1085.9016,461000000000.0,5972.9756,804.6857,718.9709,40118.586,651.4578,737.568,381.698,81.9594
2009-09-03,1089.1632,463000000000.0,6064.503,802.9114,723.0062,40344.734,650.6949,749.2128,384.9498,83.7504
2009-09-04,1091.7571,470000000000.0,6063.9683,817.5187,725.3442,40496.465,647.4227,744.5592,388.6152,86.2476
2009-09-07,1104.1378,470000000000.0,6139.1787,836.4698,732.9445,40825.15,648.3321,760.5957,393.0148,87.6948
2009-09-08,1110.1877,480000000000.0,6221.909,839.2206,740.1918,41793.94,653.5651,785.1462,397.9289,89.335
2009-09-09,1106.1339,482000000000.0,6260.8823,842.8636,736.1478,41646.992,649.0261,798.7028,393.7433,88.4002
2009-09-10,1112.6348,487000000000.0,6361.4087,843.6679,738.9646,41785.13,663.5871,797.018,399.4206,89.3819
2009-09-11,1129.1771,485000000000.0,6387.1724,843.8215,742.7485,41980.746,666.5035,811.453,398.1985,89.7699
2009-09-14,1109.0637,488000000000.0,6283.1934,841.0663,738.7503,41919.68,658.3751,807.3298,393.2483,88.9506
2009-09-15,1116.4752,493000000000.0,6434.356,857.1904,741.9734,42196.152,667.4931,828.1614,398.0693,88.3895
2009-09-16,1132.174,502000000000.0,6485.456,867.0687,744.97,42196.152,681.7603,842.0813,402.6787,90.3817
